file_name,start_time,end_time,phoneme,word,preceding_phone,following_phone,f0_10,f0_20,f0_30,f0_40,f0_50,f0_60,f0_70,f0_80,f0_90,f1_10,f1_20,f1_30,f1_40,f1_50,f1_60,f1_70,f1_80,f1_90,f2_10,f2_20,f2_30,f2_40,f2_50,f2_60,f2_70,f2_80,f2_90,f3_10,f3_20,f3_30,f3_40,f3_50,f3_60,f3_70,f3_80,f3_90,f4_10,f4_20,f4_30,f4_40,f4_50,f4_60,f4_70,f4_80,f4_90,f5_10,f5_20,f5_30,f5_40,f5_50,f5_60,f5_70,f5_80,f5_90,bw1_10,bw1_20,bw1_30,bw1_40,bw1_50,bw1_60,bw1_70,bw1_80,bw1_90,bw2_10,bw2_20,bw2_30,bw2_40,bw2_50,bw2_60,bw2_70,bw2_80,bw2_90,bw3_10,bw3_20,bw3_30,bw3_40,bw3_50,bw3_60,bw3_70,bw3_80,bw3_90,bw4_10,bw4_20,bw4_30,bw4_40,bw4_50,bw4_60,bw4_70,bw4_80,bw4_90,bw5_10,bw5_20,bw5_30,bw5_40,bw5_50,bw5_60,bw5_70,bw5_80,bw5_90,harmonicity_10,harmonicity_20,harmonicity_30,harmonicity_40,harmonicity_50,harmonicity_60,harmonicity_70,harmonicity_80,harmonicity_90,intensity_10,intensity_20,intensity_30,intensity_40,intensity_50,intensity_60,intensity_70,intensity_80,intensity_90,intensity_100,intensity_max,intensity_min,intensity_difference,jitter_10,jitter_20,jitter_30,jitter_40,jitter_50,jitter_60,jitter_70,jitter_80,jitter_90,shimmer_10,shimmer_20,shimmer_30,shimmer_40,shimmer_50,shimmer_60,shimmer_70,shimmer_80,shimmer_90,cog_10,cog_20,cog_30,cog_40,cog_50,cog_60,cog_70,cog_80,cog_90,cog_100,cogSD_10,cogSD_20,cogSD_30,cogSD_40,cogSD_50,cogSD_60,cogSD_70,cogSD_80,cogSD_90,cogSD_100,skewness_10,skewness_20,skewness_30,skewness_40,skewness_50,skewness_60,skewness_70,skewness_80,skewness_90,skewness_100,kurtosis_10,kurtosis_20,kurtosis_30,kurtosis_40,kurtosis_50,kurtosis_60,kurtosis_70,kurtosis_80,kurtosis_90,kurtosis_100,ltas_f0_10,ltas_f0_20,ltas_f0_30,ltas_f0_40,ltas_f0_50,ltas_f0_60,ltas_f0_70,ltas_f0_80,ltas_f0_90,ltas_f0_100,ltas_f1_10,ltas_f1_20,ltas_f1_30,ltas_f1_40,ltas_f1_50,ltas_f1_60,ltas_f1_70,ltas_f1_80,ltas_f1_90,ltas_f1_100,ltas_f2_10,ltas_f2_20,ltas_f2_30,ltas_f2_40,ltas_f2_50,ltas_f2_60,ltas_f2_70,ltas_f2_80,ltas_f2_90,ltas_f2_100,ltas_f3_10,ltas_f3_20,ltas_f3_30,ltas_f3_40,ltas_f3_50,ltas_f3_60,ltas_f3_70,ltas_f3_80,ltas_f3_90,ltas_f3_100,ltas_f4_10,ltas_f4_20,ltas_f4_30,ltas_f4_40,ltas_f4_50,ltas_f4_60,ltas_f4_70,ltas_f4_80,ltas_f4_90,ltas_f4_100,ltas_f5_10,ltas_f5_20,ltas_f5_30,ltas_f5_40,ltas_f5_50,ltas_f5_60,ltas_f5_70,ltas_f5_80,ltas_f5_90,ltas_f5_100,a1_10,a1_20,a1_30,a1_40,a1_50,a1_60,a1_70,a1_80,a1_90,a1_100,a2_10,a2_20,a2_30,a2_40,a2_50,a2_60,a2_70,a2_80,a2_90,a2_100,a3_10,a3_20,a3_30,a3_40,a3_50,a3_60,a3_70,a3_80,a3_90,a3_100,a4_10,a4_20,a4_30,a4_40,a4_50,a4_60,a4_70,a4_80,a4_90,a4_100,a5_10,a5_20,a5_30,a5_40,a5_50,a5_60,a5_70,a5_80,a5_90,a5_100,h2_10,h2_20,h2_30,h2_40,h2_50,h2_60,h2_70,h2_80,h2_90,h2_100,h3_10,h3_20,h3_30,h3_40,h3_50,h3_60,h3_70,h3_80,h3_90,h3_100,h4_10,h4_20,h4_30,h4_40,h4_50,h4_60,h4_70,h4_80,h4_90,h4_100,h5_10,h5_20,h5_30,h5_40,h5_50,h5_60,h5_70,h5_80,h5_90,h5_100,ha1_10,ha1_20,ha1_30,ha1_40,ha1_50,ha1_60,ha1_70,ha1_80,ha1_90,ha1_100,ha2_10,ha2_20,ha2_30,ha2_40,ha2_50,ha2_60,ha2_70,ha2_80,ha2_90,ha2_100,ha3_10,ha3_20,ha3_30,ha3_40,ha3_50,ha3_60,ha3_70,ha3_80,ha3_90,ha3_100,ha4_10,ha4_20,ha4_30,ha4_40,ha4_50,ha4_60,ha4_70,ha4_80,ha4_90,ha4_100,ha5_10,ha5_20,ha5_30,ha5_40,ha5_50,ha5_60,ha5_70,ha5_80,ha5_90,ha5_100,k1a_10,k1a_20,k1a_30,k1a_40,k1a_50,k1a_60,k1a_70,k1a_80,k1a_90,k1a_100,k2a_10,k2a_20,k2a_30,k2a_40,k2a_50,k2a_60,k2a_70,k2a_80,k2a_90,k2a_100,k3a_10,k3a_20,k3a_30,k3a_40,k3a_50,k3a_60,k3a_70,k3a_80,k3a_90,k3a_100,k4a_10,k4a_20,k4a_30,k4a_40,k4a_50,k4a_60,k4a_70,k4a_80,k4a_90,k4a_100,k5a_10,k5a_20,k5a_30,k5a_40,k5a_50,k5a_60,k5a_70,k5a_80,k5a_90,k5a_100,pa0_via_h1h2_10,pa0_via_h1h2_20,pa0_via_h1h2_30,pa0_via_h1h2_40,pa0_via_h1h2_50,pa0_via_h1h2_60,pa0_via_h1h2_70,pa0_via_h1h2_80,pa0_via_h1h2_90,pa0_via_h1h2_100,p0_via_250_450_10,p0_via_250_450_20,p0_via_250_450_30,p0_via_250_450_40,p0_via_250_450_50,p0_via_250_450_60,p0_via_250_450_70,p0_via_250_450_80,p0_via_250_450_90,p0_via_250_450_100,pa0_via_250_450_10,pa0_via_250_450_20,pa0_via_250_450_30,pa0_via_250_450_40,pa0_via_250_450_50,pa0_via_250_450_60,pa0_via_250_450_70,pa0_via_250_450_80,pa0_via_250_450_90,pa0_via_250_450_100,p0_via_below_f1_10,p0_via_below_f1_20,p0_via_below_f1_30,p0_via_below_f1_40,p0_via_below_f1_50,p0_via_below_f1_60,p0_via_below_f1_70,p0_via_below_f1_80,p0_via_below_f1_90,p0_via_below_f1_100,pa0_via_below_f1_10,pa0_via_below_f1_20,pa0_via_below_f1_30,pa0_via_below_f1_40,pa0_via_below_f1_50,pa0_via_below_f1_60,pa0_via_below_f1_70,pa0_via_below_f1_80,pa0_via_below_f1_90,pa0_via_below_f1_100,p1_via_850_1050_10,p1_via_850_1050_20,p1_via_850_1050_30,p1_via_850_1050_40,p1_via_850_1050_50,p1_via_850_1050_60,p1_via_850_1050_70,p1_via_850_1050_80,p1_via_850_1050_90,p1_via_850_1050_100,pa1_via_850_1050_10,pa1_via_850_1050_20,pa1_via_850_1050_30,pa1_via_850_1050_40,pa1_via_850_1050_50,pa1_via_850_1050_60,pa1_via_850_1050_70,pa1_via_850_1050_80,pa1_via_850_1050_90,pa1_via_850_1050_100,p1_via_above_f1_10,p1_via_above_f1_20,p1_via_above_f1_30,p1_via_above_f1_40,p1_via_above_f1_50,p1_via_above_f1_60,p1_via_above_f1_70,p1_via_above_f1_80,p1_via_above_f1_90,p1_via_above_f1_100,pa1_via_above_f1_10,pa1_via_above_f1_20,pa1_via_above_f1_30,pa1_via_above_f1_40,pa1_via_above_f1_50,pa1_via_above_f1_60,pa1_via_above_f1_70,pa1_via_above_f1_80,pa1_via_above_f1_90,pa1_via_above_f1_100,rms_10,rms_20,rms_30,rms_40,rms_50,rms_60,rms_70,rms_80,rms_90,rms_100,voice_pitch_median,voice_pitch_mean,voice_pitch_sd,voice_pitch_min,voice_pitch_max,voice_pulses_n,voice_periods_n,voice_period_mean,voice_period_sd,voice_unvoiced_fraction,voice_voicebreaks_n,voice_voicebreaks_degree,voice_jitter_local,voice_jitter_local_abs,voice_jitter_rap,voice_jitter_ppq5,voice_jitter_ddp,voice_shimmer_local,voice_shimmer_local_db,voice_shimmer_apq3,voice_shimmer_apq5,voice_shimmer_apq11,voice_shimmer_dda,voice_autocorr_mean,voice_nhr_mean,voice_hnr_mean,voice_h1h2_points,voice_h1h2_curve,n_zero_crossings,zero_crossing_rate,mfcc1_10,mfcc2_10,mfcc3_10,mfcc4_10,mfcc5_10,mfcc6_10,mfcc7_10,mfcc8_10,mfcc9_10,mfcc10_10,mfcc11_10,mfcc12_10,mfcc1_20,mfcc2_20,mfcc3_20,mfcc4_20,mfcc5_20,mfcc6_20,mfcc7_20,mfcc8_20,mfcc9_20,mfcc10_20,mfcc11_20,mfcc12_20,mfcc1_30,mfcc2_30,mfcc3_30,mfcc4_30,mfcc5_30,mfcc6_30,mfcc7_30,mfcc8_30,mfcc9_30,mfcc10_30,mfcc11_30,mfcc12_30,mfcc1_40,mfcc2_40,mfcc3_40,mfcc4_40,mfcc5_40,mfcc6_40,mfcc7_40,mfcc8_40,mfcc9_40,mfcc10_40,mfcc11_40,mfcc12_40,mfcc1_50,mfcc2_50,mfcc3_50,mfcc4_50,mfcc5_50,mfcc6_50,mfcc7_50,mfcc8_50,mfcc9_50,mfcc10_50,mfcc11_50,mfcc12_50,mfcc1_60,mfcc2_60,mfcc3_60,mfcc4_60,mfcc5_60,mfcc6_60,mfcc7_60,mfcc8_60,mfcc9_60,mfcc10_60,mfcc11_60,mfcc12_60,mfcc1_70,mfcc2_70,mfcc3_70,mfcc4_70,mfcc5_70,mfcc6_70,mfcc7_70,mfcc8_70,mfcc9_70,mfcc10_70,mfcc11_70,mfcc12_70,mfcc1_80,mfcc2_80,mfcc3_80,mfcc4_80,mfcc5_80,mfcc6_80,mfcc7_80,mfcc8_80,mfcc9_80,mfcc10_80,mfcc11_80,mfcc12_80,mfcc1_90,mfcc2_90,mfcc3_90,mfcc4_90,mfcc5_90,mfcc6_90,mfcc7_90,mfcc8_90,mfcc9_90,mfcc10_90,mfcc11_90,mfcc12_90,mfcc1_100,mfcc2_100,mfcc3_100,mfcc4_100,mfcc5_100,mfcc6_100,mfcc7_100,mfcc8_100,mfcc9_100,mfcc10_100,mfcc11_100,mfcc12_100
sentence-completion_001_01,0.4500000000,0.5100000000,e,eu,boundary,w,,,,,,,198.8662,200.0807,202.5704,720.3730,878.7160,648.6784,486.9204,524.2456,517.4621,496.7800,484.6003,480.7216,1684.9512,1741.6643,1549.8144,1651.7563,1896.5109,1901.1364,1853.5959,1784.3304,1698.4383,3098.2410,3144.9933,2796.4507,2562.8985,2594.6758,2593.9985,2587.9758,2577.3540,2567.0688,4551.8515,4458.7269,3872.5256,3573.1924,3549.2516,3549.4195,3546.2794,3549.1006,3556.3002,,,,4919.9035,4833.0518,4727.5367,4708.6773,4790.0229,4881.5921,799.4143,588.6685,589.5197,386.8050,116.3782,75.8095,46.0948,50.2368,66.0093,454.2817,346.5607,406.2212,430.6095,308.3432,163.3696,92.5998,79.9524,89.3305,509.7152,391.1150,581.6362,423.0481,124.7663,91.8893,87.4218,106.8675,143.2693,1242.3447,1329.0126,971.2370,417.5202,145.3520,106.7036,90.9646,104.8055,141.5851,,,,1515.8062,1251.8894,843.2556,700.1895,973.2550,1329.1130,,-202.98257045737753,-212.95889414863063,-127.11177564690733,-1.7825747142801749,10.686142304498691,2.817786553568777,3.95404394172149,5.067273553921657,59.840182000211676,63.961013141474545,68.28657651140747,72.23957566481887,74.92956983027679,77.51575748518114,79.51122889844956,80.88682602986847,82.22556000309788,83.05236676741015,82.5083012865086,60.40894461026228,,,,,,,,,,0.00023602671875544434,,,,,,,,,,154.5300,349.6271,391.2643,730.5053,200.7353,532.4570,684.1855,546.5169,539.5321,589.3783,223.1423,415.0364,477.9235,615.5492,174.1656,541.3818,677.5571,436.3890,422.4135,534.6000,17.0210,6.5466,6.4139,5.8246,8.9031,11.6730,2.5526,4.5092,4.7519,3.7225,674.7984,127.9327,119.7228,79.4663,381.7757,211.4142,7.0592,29.2108,35.7012,26.5431,.0000,.0000,.0000,.0000,.0000,.0000,281.2500,281.2500,281.2500,281.2500,.0000,.0000,.0000,.0000,.0000,.0000,468.7500,468.7500,468.7500,468.7500,.0000,.0000,.0000,.0000,.0000,.0000,1875.0000,1875.0000,1781.2500,1593.7500,.0000,.0000,.0000,.0000,.0000,.0000,2625.0000,2531.2500,2531.2500,2531.2500,.0000,.0000,.0000,.0000,.0000,.0000,3562.5000,3562.5000,3562.5000,3468.7500,.0000,.0000,.0000,.0000,.0000,.0000,4687.5000,4781.2500,4781.2500,4781.2500,.0000,.0000,.0000,.0000,.0000,.0000,45.9854,52.5101,49.6151,48.1253,.0000,.0000,.0000,.0000,.0000,.0000,34.1639,37.7468,37.5382,37.0040,.0000,.0000,.0000,.0000,.0000,.0000,34.6226,34.9781,31.2344,29.7737,.0000,.0000,.0000,.0000,.0000,.0000,26.6309,28.4189,27.5364,25.5280,.0000,.0000,.0000,.0000,.0000,.0000,12.9496,13.8328,2.7045,5.4334,.0000,.0000,.0000,.0000,.0000,.0000,468.7500,468.7500,468.7500,375.0000,.0000,.0000,.0000,.0000,.0000,.0000,562.5000,562.5000,562.5000,562.5000,.0000,.0000,.0000,.0000,.0000,.0000,750.0000,750.0000,750.0000,750.0000,.0000,.0000,.0000,.0000,.0000,.0000,937.5000,937.5000,1031.2500,937.5000,.0000,.0000,.0000,.0000,.0000,.0000,43.0927,48.3524,46.3010,43.7052,.0000,.0000,.0000,.0000,.0000,.0000,45.9854,52.5101,49.6151,48.9805,.0000,.0000,.0000,.0000,.0000,.0000,44.2823,50.9689,48.2077,39.3793,.0000,.0000,.0000,.0000,.0000,.0000,33.4944,39.6513,38.8369,39.3739,.0000,.0000,.0000,.0000,.0000,.0000,19.1304,22.5746,20.4073,31.7037,-3.3434,-1.0820,5.5167,2.9868,-6.0270,6.2075,7.3246,18.0793,20.4073,30.3469,-12.7733,-2.5657,-7.4375,-8.8751,-37.5277,7.5157,35.4536,37.1140,26.4432,27.2690,-13.8963,-15.3183,-13.6447,-27.7731,-20.4012,3.6863,1.8469,12.8190,15.9482,23.3212,-23.9007,-32.9944,-32.2613,-30.1473,-26.2232,-10.4331,2.6965,2.6717,8.0669,13.7062,-29.7595,-24.1426,-28.1282,-28.0578,-20.0804,-22.1184,-2.9409,-1.1079,-7.3063,-4.8753,.0000,.0000,.0000,.0000,.0000,.0000,45.9854,52.5101,49.6151,48.9805,281.2500,375.0000,281.2500,375.0000,281.2500,375.0000,375.0000,375.0000,375.0000,375.0000,17.7985,13.1385,12.4523,8.0197,22.3711,32.8381,45.5342,51.5913,49.1682,48.9805,.0000,.0000,.0000,.0000,.0000,.0000,281.2500,281.2500,281.2500,281.2500,.0000,.0000,.0000,.0000,.0000,.0000,43.0927,48.3524,46.3010,43.7052,1031.2500,1031.2500,937.5000,937.5000,937.5000,937.5000,937.5000,937.5000,1031.2500,937.5000,-3.3434,-1.0820,7.0809,2.9920,-4.7275,12.2707,19.1304,22.5746,20.4073,31.7037,.0000,.0000,.0000,.0000,.0000,.0000,656.2500,656.2500,656.2500,750.0000,.0000,.0000,.0000,.0000,.0000,.0000,40.1024,46.7560,44.9864,39.3739,0.006350792615356341,0.0072890224107724725,0.005317650285097938,0.006808969021748388,0.010498937518513251,0.061798991182430034,0.14781229173500074,0.2684187823071155,0.24657750465861847,0.3224354409277192,198.9560,199.6910,,198.9560,201.1720,3.0000,2.0000,0.0049,0.0002,0.5000,0,0,0.0476,0.0002,,,,,,,,,,0.5927,0.7430,1.7610,-11.5760,-11.5970,38,633.3333333333334,106.63138695638945,-300.7070559457885,-242.20342743350162,-354.43923742448465,-280.48921127380015,-387.4721017377335,-320.6834538150742,-352.95595672059744,-311.4395483399619,-319.42841357927614,-314.59918031249117,-297.9278336785482,68.39823785138198,-347.46201676541534,-318.85993888604867,-419.4594384895587,-251.47460995609293,-326.56998399444973,-291.8937078139681,-371.2903566122262,-299.35930411712513,-311.6318141286107,-290.70112739141246,-282.0497753589399,91.53542193032858,-317.9010009782821,-302.45330632568493,-412.2830943625356,-284.52548254704095,-360.0540045028198,-272.1856442057109,-347.2184916203838,-291.9603646230637,-318.04090704066226,-312.3688514336418,-275.0826332841882,76.13655413685305,-414.54230263742204,-311.20076228692335,-452.58693024233355,-293.194424644681,-334.1809352419523,-290.6806389724827,-283.7089520640994,-337.05717416998846,-265.130793092149,-317.9581984205994,-262.09787091184467,182.99289089815272,-265.517149800937,-163.67733577552724,-400.89450486601436,-358.290017882546,-358.50465507241756,-362.18419720746635,-327.764876891053,-351.4022234925402,-274.92548080979,-315.7699867704631,-302.6572268115897,77.06807211658881,-400.5978481663196,-286.67145557446565,-431.71976409671163,-186.72284597609053,-497.5484811474325,-322.41630681392456,-357.5117749294368,-296.55099320907516,-346.39395557208934,-312.3036826930604,-269.9631649849953,306.3124675090161,-597.598147454896,-253.31611658847675,-405.3816941124485,-278.11925594002116,-460.78387587657045,-337.3717486305532,-411.0186500319877,-310.1637547366315,-320.18345335589913,-349.92418439511493,-274.159288005977,294.661560348859,-550.1170760331312,-245.93277369076202,-435.9058516922039,-275.21732130424016,-480.19445659732065,-354.66714817554214,-414.34966280127014,-300.5298624758757,-338.3571973567415,-320.4735495014976,-317.0940679773169,271.8703843946459,-521.8052407780854,-249.66546817495842,-445.9693961787216,-273.69117042843243,-480.60494019738235,-346.23548347479283,-399.4953415281535,-308.3695041762899,-349.722869718688,-304.49003450877535,-292.1821518626334,204.08591469900853,-546.7919322816102,-242.25951993626444,-489.56853263441013,-226.36696483749412,-465.7960817474764,-333.19533424128156,-368.0769756216942,-325.62326494670685,-364.9110426043393,-332.6836371332814,-281.05242169114075
sentence-completion_001_01,0.5100000000,0.5700000000,w,eu,e,o,205.7025,206.3221,206.1416,205.1208,204.1001,202.5436,200.9806,199.8501,199.1737,478.1345,472.8810,457.2700,441.5618,429.4804,422.4193,419.6904,425.0396,424.3164,1427.1473,1326.1467,1234.5999,1150.2914,1116.5713,1175.0413,1198.6073,1215.5789,1711.7508,2520.6822,2446.9703,2431.0452,2446.9431,2402.8438,2292.6670,2354.1991,2241.6646,1816.5629,3556.5852,3552.4704,3549.2330,3525.8248,3570.4970,3631.1406,3633.7752,3484.7517,3444.8712,4716.7458,4797.1211,4724.3960,4555.0546,4478.3354,4538.3287,4936.4068,4558.5468,4618.8175,70.3822,77.5812,78.8753,64.6013,64.5199,54.5222,64.7860,70.0399,60.0236,115.2829,138.2733,165.6435,156.5342,189.4121,270.6562,402.8527,595.4552,1565.8085,322.0814,508.9260,451.8833,347.2638,350.6014,412.6421,410.6397,541.6285,677.4938,166.8980,152.9578,148.5759,230.6858,330.0181,208.1843,338.4928,822.6467,971.0391,1029.5813,951.1087,763.4143,446.5921,549.4999,1210.4610,1893.2449,815.4299,1331.2930,6.647547469928196,7.8825493522354115,10.376331601725317,11.747002230865432,12.268396205994113,12.507398291350428,12.586043590118411,12.593314997422032,13.20228085635706,83.71490739531565,84.26621122962915,84.44041866305267,84.58363250429558,84.51316071918266,84.218455681549,83.91742235033466,83.52874309780692,83.1119402046225,82.73758364896547,84.67445471073313,82.75953914736414,24.26551010047085,,,1.6427975421895447e-05,6.677007645183863e-05,,,,4.748579300695166e-05,4.472672176181192e-06,,,,,,,,,,558.2418,472.2943,425.8621,449.0250,471.9598,413.0449,366.7930,369.2368,416.1005,450.2550,449.5427,245.4183,178.9947,242.2871,219.0451,154.6848,136.8684,158.8521,145.6224,138.6207,4.3111,4.8073,7.7095,11.5381,12.4158,6.1393,7.6844,5.2371,10.8923,7.6158,39.4914,91.7018,210.8015,369.1709,496.3146,287.0290,379.9414,169.8413,664.5696,502.0944,281.2500,281.2500,281.2500,281.2500,281.2500,281.2500,281.2500,281.2500,281.2500,281.2500,468.7500,468.7500,375.0000,375.0000,468.7500,375.0000,375.0000,375.0000,375.0000,468.7500,1500.0000,1312.5000,1218.7500,1125.0000,1031.2500,1125.0000,1125.0000,1125.0000,1687.5000,1781.2500,2531.2500,2531.2500,2343.7500,2437.5000,2437.5000,2343.7500,2437.5000,2156.2500,1875.0000,1875.0000,3468.7500,3562.5000,3562.5000,3562.5000,3656.2500,3656.2500,3656.2500,3562.5000,3468.7500,3562.5000,4781.2500,4781.2500,4687.5000,4593.7500,4500.0000,4500.0000,4875.0000,4593.7500,4593.7500,4968.7500,48.6983,53.6223,54.5264,51.3691,52.7573,53.1365,53.1586,51.6866,50.3635,51.2876,37.6858,40.3286,34.3574,32.7160,39.8004,24.4438,29.7593,31.9728,13.5140,19.4594,28.2788,21.5084,15.9686,8.5498,16.0978,6.2821,4.9202,11.1723,11.7135,18.2066,24.8347,17.6461,22.8521,19.0676,9.8737,2.7947,10.1874,2.5581,-4.4125,4.6503,7.7154,-0.2159,9.3593,9.0249,7.0116,1.1330,-15.9918,2.5532,-0.3178,-12.1199,375.0000,468.7500,375.0000,375.0000,468.7500,375.0000,375.0000,375.0000,375.0000,468.7500,562.5000,562.5000,562.5000,562.5000,562.5000,562.5000,562.5000,562.5000,562.5000,562.5000,750.0000,750.0000,750.0000,750.0000,750.0000,750.0000,750.0000,750.0000,750.0000,750.0000,1125.0000,1125.0000,937.5000,937.5000,937.5000,937.5000,1031.2500,1031.2500,1031.2500,937.5000,46.7942,50.8144,52.1232,46.6872,48.4380,50.7008,52.0934,50.2673,47.0717,44.7894,49.8113,53.6223,54.5264,51.3691,52.7573,53.1365,53.1586,51.6866,50.3635,51.2876,44.4561,51.9779,51.4850,43.6875,49.0276,49.5479,46.2181,44.3551,46.4171,48.5698,41.3690,42.7801,40.6556,39.2235,39.7014,36.3599,32.2852,31.7965,23.8519,35.7763,30.9182,30.4694,28.3390,37.2266,39.9985,34.9769,30.5690,31.7752,30.1451,28.8437,29.1128,23.8123,26.2518,36.7663,39.8004,33.0697,30.5690,31.7752,30.1451,22.7115,25.4831,22.4595,21.2305,19.6370,16.2102,20.7110,7.5816,20.7406,15.5885,14.9654,8.4993,0.8075,8.4971,10.3959,8.9560,-6.3082,0.6656,2.6210,-3.2405,-3.8294,7.8803,2.7294,5.6341,2.3964,3.3824,4.4764,-8.8516,-5.4804,-5.9889,-10.7523,-5.1862,-11.5574,-10.0348,-15.9840,-16.4592,-33.9766,-22.9507,-17.2394,-18.7976,-12.1199,49.8113,53.6223,54.5264,51.3691,52.7573,53.1365,53.1586,51.6866,50.3635,51.2876,375.0000,375.0000,375.0000,375.0000,375.0000,375.0000,375.0000,375.0000,375.0000,375.0000,49.8113,53.2486,54.5264,51.3691,52.7504,53.1365,53.1586,51.6866,50.3635,50.4388,281.2500,281.2500,187.5000,0,281.2500,187.5000,187.5000,187.5000,187.5000,281.2500,46.7942,50.8144,47.3604,36.2550,48.4380,45.7142,48.1930,46.0654,41.7340,44.7894,1031.2500,937.5000,937.5000,937.5000,937.5000,937.5000,1031.2500,1031.2500,1031.2500,937.5000,29.1128,26.7719,28.3390,37.2266,39.9985,34.9769,30.5690,31.7752,30.1451,28.8437,656.2500,656.2500,562.5000,562.5000,656.2500,562.5000,562.5000,562.5000,562.5000,656.2500,43.2308,48.3846,51.4850,43.6875,43.0876,49.5479,46.2181,44.3551,46.4171,42.8327,0.32132822060691807,0.30233933616768327,0.3751259898151892,0.39036877335732817,0.37815995201942953,0.31109596526375727,0.30007266847536607,0.2863824524348719,0.2657567718903273,0.29458162794421483,204.3630,203.7140,2.9600,198.5570,207.3360,12.0000,11.0000,0.0049,0.00010,0,0,0,0.0128,0.00006,0.0080,0.0090,0.0240,0.1006,0.9920,0.0479,0.0499,,0.1438,0.9480,0.0581,13.6450,-11.1050,-10.9730,26,433.33333333333377,232.22421753942334,-548.3650366383499,-262.0622662559581,-501.6525674527276,-233.42160184550875,-449.15548264072663,-323.1341263722404,-366.01666307726384,-325.6707487386061,-389.01144567722275,-328.8256771052403,-270.0970793815323,318.3672872698761,-457.5403141059418,-244.92268529777033,-532.833851862614,-287.1994406461471,-445.4042945646863,-319.26694434698743,-406.53819711135776,-334.6519335590525,-355.0240672223821,-340.15884720639383,-281.1936012235849,312.52149797940274,-446.73881308133593,-206.671663232686,-478.64943672022036,-328.04103660667124,-482.36959649183154,-320.96088696595007,-381.1271496663799,-346.023933123179,-346.5036559026827,-329.6285797821638,-285.6017158697962,242.1255583080411,-456.6342497370722,-191.34247692778996,-493.03155507798147,-295.79854953125124,-484.1874480427572,-314.68251160961233,-353.73913448399185,-338.17643157148166,-344.0792881784726,-371.3770500688323,-268.3058140939863,308.48936489146377,-460.9636039567937,-221.51893132733477,-550.4655321694479,-290.1543995218585,-459.0972299306021,-315.6108824590252,-375.4600338565743,-327.2585544906623,-329.331756554978,-400.60783745770874,-261.90584292566274,362.6920227962189,-389.74871888253284,-186.02922712162533,-536.7517179081324,-305.8452732067476,-450.29215421641766,-385.42745528091757,-347.89173079410216,-367.7953015701314,-278.9463284394113,-367.09694506813,-276.34795219859853,325.09014836947176,-369.60278079766454,-157.19763689842344,-529.9413816884951,-304.5513874050885,-466.76199367368304,-383.10229315932975,-328.29629133700786,-323.8606221916833,-357.85602812093697,-371.56282030985705,-268.3833111520587,353.6466576449816,-423.5255078892279,-219.07653757196633,-506.71015617486387,-299.6552599768105,-433.7256242552122,-354.73477575880065,-359.4009938038064,-364.5315223517825,-318.94057816729253,-356.6221952403972,-288.23639650355324,329.45340780226434,-368.8783981742803,-230.11206429045916,-539.2952852264041,-269.54084139313164,-478.7836314995476,-329.5423699341054,-376.2709206636081,-344.76297984790983,-291.5990293343662,-391.7188028996769,-269.9304899259264,320.6718892451646,-361.0503665521915,-235.61216842288133,-511.59329450772645,-322.6237182660992,-474.6602009075848,-337.71423800663365,-376.3656708519784,-305.83215741319134,-325.7529981215404,-362.13081514383344,-269.43045545564
